sex,age,geo,year,population,id
Males,From 25 to 29 years,Sweden,2022,356091,34532
Males,From 25 to 29 years,Sweden,2023,342974,34533
Males,From 25 to 29 years,Sweden,2024,332023,34534
Males,From 25 to 29 years,Slovenia,1995,74196,34535
Males,From 25 to 29 years,Slovenia,1996,74008,34536
Males,From 25 to 29 years,Slovenia,1997,72649,34537
Males,From 25 to 29 years,Slovenia,1998,72577,34538
Males,From 25 to 29 years,Slovenia,1999,72108,34539
Males,From 25 to 29 years,Slovenia,2000,73716,34540
Males,From 25 to 29 years,Slovenia,2001,75374,34541
Males,From 25 to 29 years,Slovenia,2002,76626,34542
Males,From 25 to 29 years,Slovenia,2003,77210,34543
Males,From 25 to 29 years,Slovenia,2004,78234,34544
Males,From 25 to 29 years,Slovenia,2005,78648,34545
Males,From 25 to 29 years,Slovenia,2006,79212,34546
Males,From 25 to 29 years,Slovenia,2007,79543,34547
Males,From 25 to 29 years,Slovenia,2008,78317,34548
Males,From 25 to 29 years,Slovenia,2009,79392,34549
Males,From 25 to 29 years,Slovenia,2010,78708,34550
Males,From 25 to 29 years,Slovenia,2011,76436,34551
Males,From 25 to 29 years,Slovenia,2012,73843,34552
Males,From 25 to 29 years,Slovenia,2013,72336,34553
Males,From 25 to 29 years,Slovenia,2014,71213,34554
Males,From 25 to 29 years,Slovenia,2015,69046,34555
Males,From 25 to 29 years,Slovenia,2016,66491,34556
Males,From 25 to 29 years,Slovenia,2017,64210,34557
Males,From 25 to 29 years,Slovenia,2018,61380,34558
Males,From 25 to 29 years,Slovenia,2019,60359,34559
Males,From 25 to 29 years,Slovenia,2020,60746,34560
Males,From 25 to 29 years,Slovenia,2021,60660,34561
Males,From 25 to 29 years,Slovenia,2022,59654,34562
Males,From 25 to 29 years,Slovenia,2023,60264,34563
Males,From 25 to 29 years,Slovenia,2024,60637,34564
Males,From 25 to 29 years,Slovakia,1995,186831,34565
Males,From 25 to 29 years,Slovakia,1996,186836,34566
Males,From 25 to 29 years,Slovakia,1997,189154,34567
Males,From 25 to 29 years,Slovakia,1998,194848,34568
Males,From 25 to 29 years,Slovakia,1999,203444,34569
Males,From 25 to 29 years,Slovakia,2000,212883,34570
Males,From 25 to 29 years,Slovakia,2001,218038,34571
Males,From 25 to 29 years,Slovakia,2002,227430,34572
Males,From 25 to 29 years,Slovakia,2003,233493,34573
Males,From 25 to 29 years,Slovakia,2004,237192,34574
Males,From 25 to 29 years,Slovakia,2005,238664,34575
Males,From 25 to 29 years,Slovakia,2006,238611,34576
Males,From 25 to 29 years,Slovakia,2007,236038,34577
Males,From 25 to 29 years,Slovakia,2008,233910,34578
Males,From 25 to 29 years,Slovakia,2009,231070,34579
Males,From 25 to 29 years,Slovakia,2010,227201,34580
Males,From 25 to 29 years,Slovakia,2011,224809,34581
Males,From 25 to 29 years,Slovakia,2012,222714,34582
Males,From 25 to 29 years,Slovakia,2013,218682,34583
Males,From 25 to 29 years,Slovakia,2014,214638,34584
Males,From 25 to 29 years,Slovakia,2015,209940,34585
Males,From 25 to 29 years,Slovakia,2016,205716,34586
Males,From 25 to 29 years,Slovakia,2017,202208,34587
Males,From 25 to 29 years,Slovakia,2018,198363,34588
Males,From 25 to 29 years,Slovakia,2019,194291,34589
Males,From 25 to 29 years,Slovakia,2020,187914,34590
Males,From 25 to 29 years,Slovakia,2021,178989,34591
Males,From 25 to 29 years,Slovakia,2022,169034,34592
Males,From 25 to 29 years,Slovakia,2023,161342,34593
Males,From 25 to 29 years,Slovakia,2024,153284,34594
Males,From 25 to 29 years,San Marino,2012,832,34595
Males,From 25 to 29 years,San Marino,2013,825,34596
Males,From 25 to 29 years,San Marino,2018,820,34597
Males,From 25 to 29 years,Türkiye,1995,2607738,34598
Males,From 25 to 29 years,Türkiye,1996,2700770,34599
Males,From 25 to 29 years,Türkiye,1997,2807311,34600
Males,From 25 to 29 years,Türkiye,1998,2922821,34601
Males,From 25 to 29 years,Türkiye,1999,3038311,34602
Males,From 25 to 29 years,Türkiye,2000,3144771,34603
Males,From 25 to 29 years,Türkiye,2001,2814000,34604
Males,From 25 to 29 years,Türkiye,2002,2869000,34605
Males,From 25 to 29 years,Türkiye,2003,2925000,34606
Males,From 25 to 29 years,Türkiye,2004,2980000,34607
Males,From 25 to 29 years,Türkiye,2005,3034000,34608
Males,From 25 to 29 years,Türkiye,2006,3092000,34609
Males,From 25 to 29 years,Türkiye,2007,3148000,34610
Males,From 25 to 29 years,Türkiye,2008,3295102,34611
Males,From 25 to 29 years,Türkiye,2009,3300291,34612
Males,From 25 to 29 years,Türkiye,2010,3306767,34613
Males,From 25 to 29 years,Türkiye,2011,3275153,34614
Males,From 25 to 29 years,Türkiye,2012,3210343,34615
Males,From 25 to 29 years,Türkiye,2013,3185423,34616
Males,From 25 to 29 years,Türkiye,2014,3189167,34617
Males,From 25 to 29 years,Türkiye,2015,3179412,34618
Males,From 25 to 29 years,Türkiye,2016,3178350,34619
Males,From 25 to 29 years,Türkiye,2017,3169360,34620
Males,From 25 to 29 years,Türkiye,2018,3163889,34621
Males,From 25 to 29 years,Türkiye,2019,3190023,34622
Males,From 25 to 29 years,Türkiye,2020,3240657,34623
Males,From 25 to 29 years,Türkiye,2021,3240543,34624
Males,From 25 to 29 years,Türkiye,2022,3296919,34625
Males,From 25 to 29 years,Türkiye,2023,3334439,34626
Males,From 25 to 29 years,Türkiye,2024,3330851,34627
Males,From 25 to 29 years,Ukraine,2006,1734356,34628
Males,From 25 to 29 years,Ukraine,2007,1740002,34629
Males,From 25 to 29 years,Ukraine,2008,1778295,34630
Males,From 25 to 29 years,Ukraine,2009,1839257,34631
Males,From 25 to 29 years,Ukraine,2010,1890806,34632
Males,From 25 to 29 years,Ukraine,2011,1914339,34633
Males,From 25 to 29 years,Ukraine,2012,1957830,34634
Males,From 25 to 29 years,Ukraine,2013,1969672,34635
Males,From 25 to 29 years,Ukraine,2014,1931258,34636
Males,From 25 to 29 years,Ukraine,2015,1777288,34637
Males,From 25 to 29 years,Ukraine,2016,1722137,34638
Males,From 25 to 29 years,Ukraine,2017,1641657,34639
Males,From 25 to 29 years,Ukraine,2018,1562602,34640
Males,From 25 to 29 years,Ukraine,2019,1477678,34641
Males,From 25 to 29 years,Ukraine,2020,1399256,34642
Males,From 25 to 29 years,Ukraine,2021,1323862,34643
Males,From 25 to 29 years,Ukraine,2022,1255392,34644
Males,From 25 to 29 years,United Kingdom,1995,2272419,34645
Males,From 25 to 29 years,United Kingdom,1996,2241369,34646
Males,From 25 to 29 years,United Kingdom,1997,2204975,34647
Males,From 25 to 29 years,United Kingdom,1998,2155120,34648
Males,From 25 to 29 years,United Kingdom,1999,2097063,34649
Males,From 25 to 29 years,United Kingdom,2000,2040541,34650
Males,From 25 to 29 years,United Kingdom,2001,1983452,34651
Males,From 25 to 29 years,United Kingdom,2002,1922414,34652
Males,From 25 to 29 years,United Kingdom,2003,1872514,34653
Males,From 25 to 29 years,United Kingdom,2004,1852619,34654
Males,From 25 to 29 years,United Kingdom,2005,1879098,34655
Males,From 25 to 29 years,United Kingdom,2006,1933946,34656
Males,From 25 to 29 years,United Kingdom,2007,1997156,34657
Males,From 25 to 29 years,United Kingdom,2008,2066421,34658
Males,From 25 to 29 years,United Kingdom,2009,2108397,34659
Males,From 25 to 29 years,United Kingdom,2010,2120889,34660
Males,From 25 to 29 years,United Kingdom,2011,2138977,34661
Males,From 25 to 29 years,United Kingdom,2012,2151886,34662
Males,From 25 to 29 years,United Kingdom,2013,2161970,34663
Males,From 25 to 29 years,United Kingdom,2014,2184459,34664
Males,From 25 to 29 years,United Kingdom,2015,2213209,34665
Males,From 25 to 29 years,United Kingdom,2016,2252023,34666
Males,From 25 to 29 years,United Kingdom,2017,2284657,34667
Males,From 25 to 29 years,United Kingdom,2018,2301315,34668
Males,From 25 to 29 years,United Kingdom,2019,2296526,34669
Males,From 25 to 29 years,Kosovo,2016,74653,34670
Males,From 25 to 29 years,Kosovo,2017,71347,34671
Males,From 25 to 29 years,Kosovo,2018,71826,34672
Males,From 25 to 29 years,Kosovo,2019,69988,34673
Males,From 25 to 29 years,Kosovo,2020,67144,34674
Males,From 25 to 29 years,Kosovo,2021,68486,34675
Males,From 25 to 29 years,Kosovo,2022,65805,34676
Males,From 30 to 34 years,Andorra,1995,3822,34677
Males,From 30 to 34 years,Andorra,1996,3683,34678
Males,From 30 to 34 years,Andorra,1997,3712,34679
Males,From 30 to 34 years,Andorra,1998,3696,34680
Males,From 30 to 34 years,Andorra,1999,3720,34681
Males,From 30 to 34 years,Andorra,2000,3528,34682
Males,From 30 to 34 years,Andorra,2001,3333,34683
Males,From 30 to 34 years,Andorra,2002,3188,34684
Males,From 30 to 34 years,Andorra,2003,3165,34685
Males,From 30 to 34 years,Andorra,2004,3491,34686
Males,From 30 to 34 years,Andorra,2005,3840,34687
Males,From 30 to 34 years,Andorra,2006,4024,34688
Males,From 30 to 34 years,Andorra,2007,4172,34689
Males,From 30 to 34 years,Andorra,2008,4195,34690
Males,From 30 to 34 years,Andorra,2009,4234,34691
Males,From 30 to 34 years,Andorra,2010,4086,34692
Males,From 30 to 34 years,Andorra,2011,3488,34693
Males,From 30 to 34 years,Andorra,2012,3488,34694
Males,From 30 to 34 years,Andorra,2013,3299,34695
Males,From 30 to 34 years,Andorra,2019,2563,34696
Males,From 30 to 34 years,Albania,2002,101665,34697
Males,From 30 to 34 years,Albania,2003,98702,34698
Males,From 30 to 34 years,Albania,2004,92886,34699
Males,From 30 to 34 years,Albania,2005,89629,34700
Males,From 30 to 34 years,Albania,2006,86382,34701
Males,From 30 to 34 years,Albania,2007,83697,34702
Males,From 30 to 34 years,Albania,2008,81012,34703
Males,From 30 to 34 years,Albania,2009,80734,34704
Males,From 30 to 34 years,Albania,2010,79646,34705
Males,From 30 to 34 years,Albania,2011,80571,34706
Males,From 30 to 34 years,Albania,2012,83199,34707
Males,From 30 to 34 years,Albania,2013,85933,34708
Males,From 30 to 34 years,Albania,2014,89749,34709
Males,From 30 to 34 years,Albania,2015,94216,34710
Males,From 30 to 34 years,Albania,2016,97743,34711
Males,From 30 to 34 years,Albania,2017,101216,34712
Males,From 30 to 34 years,Albania,2018,103177,34713
Males,From 30 to 34 years,Albania,2019,104446,34714
Males,From 30 to 34 years,Albania,2020,105848,34715
Males,From 30 to 34 years,Albania,2021,108995,34716
Males,From 30 to 34 years,Albania,2023,105562,34717
Males,From 30 to 34 years,Armenia,2006,101574,34718
Males,From 30 to 34 years,Armenia,2007,105766,34719
Males,From 30 to 34 years,Armenia,2008,108979,34720
Males,From 30 to 34 years,Armenia,2009,113108,34721
Males,From 30 to 34 years,Armenia,2010,118271,34722
Males,From 30 to 34 years,Armenia,2015,120921,34723
Males,From 30 to 34 years,Armenia,2016,122528,34724
Males,From 30 to 34 years,Armenia,2017,123718,34725
Males,From 30 to 34 years,Armenia,2018,124735,34726
Males,From 30 to 34 years,Armenia,2019,124511,34727
Males,From 30 to 34 years,Armenia,2020,123743,34728
Males,From 30 to 34 years,Armenia,2021,125707,34729
Males,From 30 to 34 years,Armenia,2024,113375,34730
Males,From 30 to 34 years,Austria,1995,358680,34731
Males,From 30 to 34 years,Austria,1996,361369,34732
Males,From 30 to 34 years,Austria,1997,361476,34733
Males,From 30 to 34 years,Austria,1998,359204,34734
Males,From 30 to 34 years,Austria,1999,355995,34735
Males,From 30 to 34 years,Austria,2000,350079,34736
Males,From 30 to 34 years,Austria,2001,340926,34737
Males,From 30 to 34 years,Austria,2002,331851,34738
Males,From 30 to 34 years,Austria,2003,320798,34739
Males,From 30 to 34 years,Austria,2004,306227,34740
Males,From 30 to 34 years,Austria,2005,295218,34741
Males,From 30 to 34 years,Austria,2006,287212,34742
Males,From 30 to 34 years,Austria,2007,277882,34743
Males,From 30 to 34 years,Austria,2008,270460,34744
Males,From 30 to 34 years,Austria,2009,266884,34745
Males,From 30 to 34 years,Austria,2010,264350,34746
Males,From 30 to 34 years,Austria,2011,266217,34747
Males,From 30 to 34 years,Austria,2012,272048,34748
Males,From 30 to 34 years,Austria,2013,279695,34749
Males,From 30 to 34 years,Austria,2014,286869,34750
Males,From 30 to 34 years,Austria,2015,294584,34751
Males,From 30 to 34 years,Austria,2016,301553,34752
Males,From 30 to 34 years,Austria,2017,303131,34753
Males,From 30 to 34 years,Austria,2018,303752,34754
Males,From 30 to 34 years,Austria,2019,306621,34755
Males,From 30 to 34 years,Austria,2020,309081,34756
Males,From 30 to 34 years,Austria,2021,312498,34757
Males,From 30 to 34 years,Austria,2022,318033,34758
Males,From 30 to 34 years,Austria,2023,325376,34759
Males,From 30 to 34 years,Austria,2024,327167,34760
Males,From 30 to 34 years,Azerbaijan,2006,287300,34761
Males,From 30 to 34 years,Azerbaijan,2007,292100,34762
Males,From 30 to 34 years,Azerbaijan,2008,296500,34763
Males,From 30 to 34 years,Azerbaijan,2009,310700,34764
Males,From 30 to 34 years,Azerbaijan,2010,340167,34765
Males,From 30 to 34 years,Azerbaijan,2011,354884,34766
Males,From 30 to 34 years,Azerbaijan,2012,367355,34767
Males,From 30 to 34 years,Azerbaijan,2013,381899,34768
Males,From 30 to 34 years,Azerbaijan,2014,392436,34769
Males,From 30 to 34 years,Azerbaijan,2015,403718,34770
Males,From 30 to 34 years,Azerbaijan,2016,414291,34771
Males,From 30 to 34 years,Azerbaijan,2017,427849,34772
Males,From 30 to 34 years,Azerbaijan,2018,440773,34773
Males,From 30 to 34 years,Azerbaijan,2019,454400,34774
Males,From 30 to 34 years,Azerbaijan,2020,461357,34775
Males,From 30 to 34 years,Azerbaijan,2021,465443,34776
Males,From 30 to 34 years,Azerbaijan,2022,467464,34777
Males,From 30 to 34 years,Azerbaijan,2023,450488,34778
Males,From 30 to 34 years,Azerbaijan,2024,441034,34779
Males,From 30 to 34 years,Belgium,1995,414298,34780
Males,From 30 to 34 years,Belgium,1996,412993,34781
Males,From 30 to 34 years,Belgium,1997,410085,34782
Males,From 30 to 34 years,Belgium,1998,404472,34783
Males,From 30 to 34 years,Belgium,1999,396046,34784
Males,From 30 to 34 years,Belgium,2000,386574,34785
Males,From 30 to 34 years,Belgium,2001,379977,34786
Males,From 30 to 34 years,Belgium,2002,377070,34787
Males,From 30 to 34 years,Belgium,2003,374781,34788
Males,From 30 to 34 years,Belgium,2004,370439,34789
Males,From 30 to 34 years,Belgium,2005,363568,34790
Males,From 30 to 34 years,Belgium,2006,354866,34791
Males,From 30 to 34 years,Belgium,2007,348958,34792
Males,From 30 to 34 years,Belgium,2008,346326,34793
Males,From 30 to 34 years,Belgium,2009,346948,34794
Males,From 30 to 34 years,Belgium,2010,351200,34795
Males,From 30 to 34 years,Belgium,2011,364728,34796
Males,From 30 to 34 years,Belgium,2012,368548,34797
Males,From 30 to 34 years,Belgium,2013,371237,34798
Males,From 30 to 34 years,Belgium,2014,369993,34799
Males,From 30 to 34 years,Belgium,2015,367501,34800
Males,From 30 to 34 years,Belgium,2016,366115,34801
Males,From 30 to 34 years,Belgium,2017,364079,34802
Males,From 30 to 34 years,Belgium,2018,364545,34803
Males,From 30 to 34 years,Belgium,2019,368166,34804
Males,From 30 to 34 years,Belgium,2020,374051,34805
Males,From 30 to 34 years,Belgium,2021,380312,34806
Males,From 30 to 34 years,Belgium,2022,385388,34807
Males,From 30 to 34 years,Belgium,2023,393676,34808
Males,From 30 to 34 years,Belgium,2024,395861,34809
Males,From 30 to 34 years,Bulgaria,1995,280596,34810
Males,From 30 to 34 years,Bulgaria,1996,275671,34811
Males,From 30 to 34 years,Bulgaria,1997,269965,34812
Males,From 30 to 34 years,Bulgaria,1998,266427,34813
Males,From 30 to 34 years,Bulgaria,1999,270222,34814
Males,From 30 to 34 years,Bulgaria,2000,277864,34815
Males,From 30 to 34 years,Bulgaria,2001,285925,34816
Males,From 30 to 34 years,Bulgaria,2002,279448,34817
Males,From 30 to 34 years,Bulgaria,2003,282099,34818
Males,From 30 to 34 years,Bulgaria,2004,282266,34819
Males,From 30 to 34 years,Bulgaria,2005,284486,34820
Males,From 30 to 34 years,Bulgaria,2006,286444,34821
Males,From 30 to 34 years,Bulgaria,2007,289400,34822
Males,From 30 to 34 years,Bulgaria,2008,292574,34823
Males,From 30 to 34 years,Bulgaria,2009,290269,34824
Males,From 30 to 34 years,Bulgaria,2010,284539,34825
Males,From 30 to 34 years,Bulgaria,2011,277345,34826
Males,From 30 to 34 years,Bulgaria,2012,270154,34827
Males,From 30 to 34 years,Bulgaria,2013,257483,34828
Males,From 30 to 34 years,Bulgaria,2014,249935,34829
Males,From 30 to 34 years,Bulgaria,2015,243740,34830
Males,From 30 to 34 years,Bulgaria,2016,236227,34831
Males,From 30 to 34 years,Bulgaria,2017,231620,34832
Males,From 30 to 34 years,Bulgaria,2018,226297,34833
Males,From 30 to 34 years,Bulgaria,2019,221452,34834
Males,From 30 to 34 years,Bulgaria,2020,215631,34835
Males,From 30 to 34 years,Bulgaria,2021,214062,34836
Males,From 30 to 34 years,Bulgaria,2022,204843,34837
Males,From 30 to 34 years,Bulgaria,2023,196834,34838
Males,From 30 to 34 years,Bulgaria,2024,187076,34839
Males,From 30 to 34 years,Belarus,2006,340970,34840
Males,From 30 to 34 years,Belarus,2007,342149,34841
Males,From 30 to 34 years,Belarus,2008,343100,34842
Males,From 30 to 34 years,Belarus,2009,348398,34843
Males,From 30 to 34 years,Belarus,2011,343355,34844
Males,From 30 to 34 years,Belarus,2012,348168,34845
Males,From 30 to 34 years,Belarus,2013,354275,34846
Males,From 30 to 34 years,Belarus,2014,366062,34847
Males,From 30 to 34 years,Belarus,2015,375255,34848
Males,From 30 to 34 years,Belarus,2016,383236,34849
Males,From 30 to 34 years,Belarus,2017,392703,34850
Males,From 30 to 34 years,Belarus,2018,397622,34851
Males,From 30 to 34 years,Belarus,2019,397455,34852
Males,From 30 to 34 years,Switzerland,1995,306183,34853
Males,From 30 to 34 years,Switzerland,1996,309973,34854
Males,From 30 to 34 years,Switzerland,1997,310272,34855
Males,From 30 to 34 years,Switzerland,1998,306363,34856
Males,From 30 to 34 years,Switzerland,1999,300040,34857
Males,From 30 to 34 years,Switzerland,2000,292037,34858
Males,From 30 to 34 years,Switzerland,2001,283696,34859
Males,From 30 to 34 years,Switzerland,2002,282617,34860
Males,From 30 to 34 years,Switzerland,2003,277219,34861
Males,From 30 to 34 years,Switzerland,2004,270630,34862
Males,From 30 to 34 years,Switzerland,2005,264979,34863
Males,From 30 to 34 years,Switzerland,2006,259089,34864
Males,From 30 to 34 years,Switzerland,2007,254425,34865
Males,From 30 to 34 years,Switzerland,2008,255530,34866
Males,From 30 to 34 years,Switzerland,2009,259573,34867
Males,From 30 to 34 years,Switzerland,2010,261907,34868
Males,From 30 to 34 years,Switzerland,2011,268638,34869
Males,From 30 to 34 years,Switzerland,2012,275365,34870
Males,From 30 to 34 years,Switzerland,2013,281961,34871
Males,From 30 to 34 years,Switzerland,2014,288145,34872
Males,From 30 to 34 years,Switzerland,2015,294606,34873
